('50829', 7.27030246830836)
('59180', 7.270086229302404)
('50819', 7.270086229302401)
('50423', 7.269965298000009)
('50432', 7.269965298000009)
('50431', 7.269941812844556)
('50413', 7.26974905899405)
('50894', 7.269738766498549)
('50412', 7.26973519077457)
('50421', 7.26973519077457)
('59106', 7.269732216278234)
('50893', 7.269732216278229)
('59107', 7.269718348058755)
('50892', 7.26971834805875)
('59108', 7.269694862903299)
('50891', 7.269694862903297)
('50342', 7.2695936515345085)
('50341', 7.269570166379057)
('50324', 7.269490579302014)
('50314', 7.269274340296055)
('50234', 7.268896363218422)
('50243', 7.268896363218422)
('50946', 7.2686198321949)
('59046', 7.2686198321949)
('59047', 7.268605963975421)
('50947', 7.26860596397542)
('59064', 7.268587024677006)
('50964', 7.2685870246770055)
('59048', 7.268582478819965)
('50948', 7.268582478819964)
('50936', 7.2685804744566855)
('50963', 7.2685804744566855)
('59063', 7.2685804744566855)
('59036', 7.268580474456685)
('59062', 7.268566606237207)
('50937', 7.268566606237206)
('50962', 7.268566606237206)
('59037', 7.268566606237206)
('50961', 7.268543121081754)
('59061', 7.268543121081753)
('50938', 7.26854312108175)
('59038', 7.26854312108175)
('59074', 7.268470084225033)
('50974', 7.268470084225031)
('50312', 7.2684671344028144)
('50321', 7.2684671344028144)
('59073', 7.268463534004712)
('59026', 7.268463534004711)
('50926', 7.26846353400471)
('50973', 7.26846353400471)
('59072', 7.2684496657852335)
('59027', 7.268449665785233)
('50927', 7.268449665785231)
('50972', 7.268449665785231)
('50971', 7.268426180629779)
('59071', 7.268426180629779)
('59028', 7.268426180629777)
('50928', 7.268426180629775)
('59084', 7.26825384521907)
('50984', 7.268253845219068)
('50916', 7.268247294998751)
('59016', 7.268247294998751)
('59083', 7.2682472949987496)
('50983', 7.268247294998748)
('59017', 7.268233426779273)
('50917', 7.268233426779272)
('59082', 7.268233426779271)
('50982', 7.268233426779268)
('59018', 7.268209941623817)
('59081', 7.268209941623817)
('50918', 7.268209941623816)
('50981', 7.268209941623816)
('50241', 7.2678488210040175)
('50231', 7.267739198551202)
('50214', 7.267552994921016)
('50213', 7.267546444700695)
('50134', 7.2667076040106595)
('50143', 7.266707604010659)
('50142', 7.266693735791179)
('50124', 7.266590663558684)
('50123', 7.266584113338364)
('50132', 7.2665841133383635)
('56798', 7.266468699741228)
('56789', 7.266468699741227)
('56879', 7.2652486453775005)
('56897', 7.264857278978397)
('56978', 7.263372357698915)
('56987', 7.263372357698915)
('59467', 7.257054397821298)
('59476', 7.257054397821298)
('59468', 7.257030912665842)
('59486', 7.256838158815335)
('59478', 7.256824290595857)
('59487', 7.256824290595857)
('59367', 7.256666851207039)
('59376', 7.256666851207039)
('59368', 7.256643366051583)
('59386', 7.256450612201077)
('59378', 7.256436743981598)
('59387', 7.256436743981598)
('59647', 7.256335647596738)
('59648', 7.256312162441282)
('59637', 7.256296289858523)
('59638', 7.256272804703067)
('59674', 7.256199767846349)
('59673', 7.256193217626028)
('59627', 7.256179349406549)
('59672', 7.256179349406549)
('59628', 7.2561558642510935)
('59671', 7.2561558642510935)
('59670', 7.256110571000973)
('59684', 7.255983528840386)
('59683', 7.255976978620065)
('59617', 7.255963110400587)
('59682', 7.255963110400587)
('59618', 7.255939625245131)
('59681', 7.255939625245131)
('59680', 7.255894331995011)
('59746', 7.255638359280649)
('59764', 7.255605551762755)
('59736', 7.255599001542434)
('59763', 7.255599001542434)
('59762', 7.255585133322955)
('59761', 7.255561648167499)
('59607', 7.25552645075136)
('59760', 7.255516354917378)
('59608', 7.2555029655959045)
('59726', 7.2554820610904605)
('59267', 7.25548206109046)
('59276', 7.25548206109046)
('59268', 7.255458575935004)
('59716', 7.255265822084498)
('59286', 7.255265822084497)
('59278', 7.255251953865018)
('59287', 7.255251953865018)
('50678', 7.2551763229471495)
('50687', 7.255176322947149)
('50679', 7.2551310296970195)
('59706', 7.254829162435271)
('57689', 7.25476952455467)
('57698', 7.25476952455467)
('50697', 7.254739663297915)
('50689', 7.25471617814246)
('50698', 7.254716178142459)
('59748', 7.254590817066245)
('59738', 7.25455145932803)
('50768', 7.254448387095537)
('59728', 7.254434518876057)
('50769', 7.254403093845407)
('59784', 7.254262183465349)
('50786', 7.25425563324503)
('59783', 7.2542556332450285)
('59782', 7.25424176502555)
('59718', 7.254218279870094)
('59781', 7.254218279870094)
('59780', 7.254172986619974)
('50796', 7.253818973595797)
('59708', 7.253781620220868)
('59846', 7.253449600072886)
('59847', 7.253435731853408)
('59864', 7.253416792554992)
('59836', 7.253410242334671)
('59863', 7.253410242334671)
('59837', 7.253396374115193)
('59862', 7.253396374115193)
('59861', 7.253372888959737)
('59860', 7.2533275957096155)
('59874', 7.2532998521030185)
('50867', 7.253293301882699)
('50876', 7.253293301882699)
('59826', 7.253293301882698)
('59873', 7.253293301882698)
('59167', 7.253293301882697)
('59176', 7.253293301882697)
('59827', 7.253279433663219)
('59872', 7.253279433663219)
('59168', 7.253269816727241)
('59871', 7.253255948507763)
('59870', 7.253210655257642)
('59816', 7.253077062876735)
('59186', 7.253077062876734)
('59817', 7.253063194657257)
('59178', 7.253063194657256)
('59187', 7.253063194657256)
('59806', 7.252640403227509)
('59807', 7.25262653500803)
('50789', 7.251760729118259)
('50798', 7.251760729118259)
('57869', 7.25080064323673)
('50869', 7.250747296824518)
('50879', 7.250540674754532)
('57896', 7.2502165229871185)
('50896', 7.250163176574908)
('50897', 7.250149308355429)
('57968', 7.248924355558142)
('59076', 7.248894494301391)
('50967', 7.24889449430139)
('50976', 7.24889449430139)
('59067', 7.24889449430139)
('50968', 7.248871009145934)
('59068', 7.248871009145934)
('57986', 7.248731601707635)
('59086', 7.248678255295428)
('50986', 7.248678255295427)
('59087', 7.24866438707595)
('59078', 7.248664387075949)
('50987', 7.248664387075948)
('50978', 7.248664387075947)
('58679', 7.235120760025798)
('58697', 7.234729393626694)
('58769', 7.234392824174188)
('58796', 7.233808703924577)
('58967', 7.228884224630165)
('58976', 7.228884224630164)
('59678', 7.209410641136842)
('59687', 7.2094106411368415)
('59768', 7.208682705285231)
('59786', 7.208489951434724)
('59867', 7.207527620072394)
('59876', 7.207527620072394)
('53465', 6.282504175227627)
('53456', 6.282456425836116)
('53457', 6.282442557616637)
('53458', 6.282419072461181)
('53475', 6.282408399472465)
('53459', 6.282373779211051)
('53485', 6.282267903111247)
('53645', 6.282072117882576)
('53495', 6.282065327792648)
('53654', 6.281994601396556)
('53546', 6.281724421674378)
('53547', 6.281710553454898)
('53564', 6.281691614156483)
('53548', 6.281687068299442)
('53549', 6.281641775049312)
('53574', 6.281574673704508)
('53745', 6.281386767260089)
('53584', 6.281358434698546)
('53754', 6.281309250774068)
('53594', 6.280921775049312)
('53845', 6.280341082747537)
('53854', 6.2802635662615165)
('52365', 6.279846875115154)
('52465', 6.279805362494571)
('52356', 6.279799125723643)
('52357', 6.279785257504163)
('52358', 6.279761772348707)
('52456', 6.27975761310306)
('52375', 6.279751099359991)
('52457', 6.2797437448835804)
('52458', 6.2797202597281245)
('52359', 6.279716479098577)
('52475', 6.279709586739409)
('52459', 6.2796749664779945)
('52345', 6.279672936629509)
('52385', 6.2796106029987735)
('52354', 6.27959542014349)
('52485', 6.2795690903781916)
('52395', 6.279408027680175)
('52645', 6.2793733051495195)
('52495', 6.279366515059593)
('52635', 6.2793474088216295)
('52654', 6.279295788663502)
('52653', 6.279289238443179)
('52546', 6.279025608941323)
('52547', 6.2790117407218435)
('52435', 6.279008134143514)
('52564', 6.278992801423429)
('52548', 6.278988255566388)
('52536', 6.278986251203106)
('52563', 6.278986251203106)
('52537', 6.278972382983627)
('52453', 6.278949963765063)
('52538', 6.278948897828171)
('52549', 6.278942962316258)
('52539', 6.278903604578041)
('52574', 6.278875860971454)
('52573', 6.278869310751132)
('53945', 6.278794297770485)
('53954', 6.278716781284466)
('52745', 6.278687954527032)
('52735', 6.278662058199141)
('52584', 6.278659621965491)
('52583', 6.278653071745168)
('52754', 6.278610438041015)
('52753', 6.278603887820692)
('52534', 6.278462074845623)
('52543', 6.278462074845623)
('52594', 6.278222962316257)
('52593', 6.278216412095935)
('52845', 6.27764227001448)
('52835', 6.277616373686589)
('52854', 6.277564753528463)
('52853', 6.27755820330814)
('54365', 6.277183204023173)
('54356', 6.277135454631663)
('54357', 6.277121586412184)
('54358', 6.277098101256728)
('54375', 6.277087428268011)
('54359', 6.277052808006598)
('54385', 6.276946931906793)
('54265', 6.2769049003446975)
('54256', 6.276857150953187)
('54257', 6.276843282733708)
('54258', 6.276819797578252)
('54275', 6.276809124589535)
('54259', 6.276774504328122)
('54395', 6.276744356588194)
('54635', 6.276683737729649)
('54285', 6.276668628228318)
('54653', 6.2766255673512)
('54625', 6.276620070659782)
('54652', 6.2766116991317205)
('54651', 6.2765882139762645)
('54650', 6.276542920726137)
('54615', 6.276514677968644)
('54295', 6.276466052909719)
('53245', 6.276412568812822)
('54605', 6.276352373512753)
('53254', 6.276335052326802)
('54536', 6.2763225801111275)
('54563', 6.276322580111127)
('54537', 6.276308711891648)
('54562', 6.276308711891647)
('54538', 6.276285226736192)
('54561', 6.276285226736191)
('54165', 6.276282409283072)
('54560', 6.276239933486063)
('54539', 6.276239933486062)
('54156', 6.2762346598915615)
('54157', 6.276220791672082)
('54526', 6.276205639659153)
('54573', 6.276205639659152)
('54158', 6.276197306516626)
('54527', 6.276191771439674)
('54572', 6.276191771439673)
('54175', 6.276186633527909)
('54528', 6.276168286284218)
('54571', 6.276168286284217)
('53425', 6.27616500393643)
('53452', 6.276156632408368)
('54159', 6.276152013266496)
('53451', 6.276133147252912)
('54570', 6.276122993034089)
('54529', 6.276122993034088)
('52945', 6.27609548503743)
('53450', 6.276087854002785)
('52935', 6.276069588709539)
('53415', 6.27605961124529)
('54185', 6.276046137166691)
('52954', 6.276017968551412)
('52953', 6.276011418331089)
('54735', 6.275998387107162)
('54516', 6.27598940065319)
('54583', 6.275989400653189)
('54517', 6.27597553243371)
('54582', 6.275975532433709)
('54518', 6.275952047278254)
('54581', 6.2759520472782535)
('54753', 6.275940216728713)
('53265', 6.275938303014649)
('54725', 6.275934720037294)
('54752', 6.275926348509233)
('54580', 6.275906754028125)
('54519', 6.275906754028124)
('54751', 6.275902863353777)
('53405', 6.275897306789404)
('53256', 6.275890553623137)
('53257', 6.275876685403658)
('54750', 6.275857570103649)
('53258', 6.275853200248202)
('54195', 6.2758435618480926)
('53275', 6.275842527259487)
('54715', 6.275829327346155)
('53259', 6.275807906998072)
('53285', 6.27570203089827)
('53542', 6.275668743488926)
('54705', 6.275667022890266)
('53625', 6.275653473329735)
('53541', 6.27564525833347)
('53652', 6.275645101801673)
('53651', 6.275621616646217)
('53540', 6.275599965083345)
('53145', 6.275579289076034)
('53650', 6.2755763233960895)
('53524', 6.275565671256431)
('54506', 6.275552741003957)
('54593', 6.275552741003955)
('53615', 6.275548080638596)
('54507', 6.275538872784478)
('54592', 6.275538872784476)
('54508', 6.275515387629022)
('54591', 6.27551538762902)
('53154', 6.2755017725900135)
('53295', 6.275499455579671)
('54509', 6.275470094378892)
('54590', 6.275470094378892)
('53605', 6.2753857761827065)
('53514', 6.2753494322504695)
('53562', 6.2753421145615995)
('53561', 6.275318629406144)
('53165', 6.275315811953023)
('53560', 6.275273336156015)
('53156', 6.275268062561511)
('53157', 6.275254194342032)
('53526', 6.275239042329104)
('53158', 6.275230709186576)
('53527', 6.275225174109624)
('53572', 6.275225174109624)
('53175', 6.275220036197861)
('53528', 6.275201688954168)
('53571', 6.275201688954168)
('54065', 6.275186485187866)
('53159', 6.275185415936446)
('53570', 6.275156395704041)
('53529', 6.275156395704038)
('54056', 6.2751387357963555)
('54057', 6.275124867576876)
('54058', 6.27510138242142)
('54075', 6.275090709432703)
('53185', 6.275079539836643)
('54059', 6.27505608917129)
('53516', 6.275022803323141)
('53517', 6.275008935103662)
('53582', 6.275008935103662)
('53518', 6.274985449948206)
('53581', 6.274985449948206)
('53725', 6.2749681227072465)
('53752', 6.2749597511791855)
('54835', 6.27495270259461)
('54085', 6.274950213071486)
('53580', 6.274940156698078)
('53519', 6.274940156698076)
('53751', 6.27493626602373)
('53504', 6.2749127726012395)
('54853', 6.274894532216161)
('53750', 6.274890972773602)
('54825', 6.274889035524742)
('54852', 6.274880663996681)
('53195', 6.274876964518044)
('53715', 6.274862730016108)
('54851', 6.274857178841225)
('54850', 6.274811885591097)
('54815', 6.2747836428336035)
('54095', 6.274747637752887)
('53705', 6.274700425560219)
('54805', 6.274621338377713)
('53506', 6.27458614367391)
('53507', 6.274572275454431)
('53592', 6.274572275454428)
('53508', 6.274548790298975)
('53591', 6.274548790298972)
('53509', 6.274503497048845)
('53590', 6.274503497048844)
('53045', 6.274256202095603)
('53065', 6.274219887857816)
('53054', 6.274178685609584)
('53056', 6.274172138466305)
('53057', 6.274158270246826)
('53058', 6.27413478509137)
('53075', 6.274124112102654)
('53059', 6.27408949184124)
('51365', 6.2740171461378536)
('56345', 6.273996590542237)
('53085', 6.273983615741437)
('51465', 6.273975633517272)
('51356', 6.273969396746343)
('51357', 6.273955528526863)
('51358', 6.273932043371407)
('51456', 6.27392788412576)
('53825', 6.2739224381946945)
('51375', 6.273921370382691)
('56354', 6.273919074056217)
('53852', 6.2739140666666335)
('51457', 6.27391401590628)
('53851', 6.273890581511178)
('51458', 6.273890530750824)
('51359', 6.273886750121277)
('51475', 6.273879857762109)
('53850', 6.273845288261049)
('51459', 6.273845237500694)
('53815', 6.273817045503556)
('53095', 6.273781040422838)
('51385', 6.273780874021474)
('51485', 6.273739361400891)
('51265', 6.273738842459381)
('51256', 6.27369109306787)
('51257', 6.273677224848391)
('53805', 6.273654741047666)
('51258', 6.273653739692935)
('51275', 6.273643066704219)
('51259', 6.273608446442805)
('51395', 6.273578298702875)
('51645', 6.27354357617222)
('51495', 6.273536786082293)
('51635', 6.273517679844329)
('56245', 6.273515685862765)
('51285', 6.273502570343002)
('56235', 6.273489789534875)
('51654', 6.273466059686201)
('51653', 6.273459509465881)
('51625', 6.273454012774465)
('51652', 6.273445641246403)
('56254', 6.273438169376746)
('56253', 6.273431619156426)
('54935', 6.273405917617559)
('54953', 6.273347747239109)
('54925', 6.2733422505476915)
('54952', 6.27333387901963)
('56435', 6.2733317880562405)
('54951', 6.273310393864174)
('51295', 6.273299995024403)
('56453', 6.27327361767779)
('56425', 6.273268120986374)
('54950', 6.273265100614045)
('56452', 6.273259749458311)
('54915', 6.273236857856553)
('56451', 6.273236264302855)
('51546', 6.273195879964022)
('56450', 6.273190971052725)
('51547', 6.2731820117445425)
('51564', 6.273163072446128)
('56415', 6.273162728295235)
('51548', 6.273158526589087)
('51536', 6.273156522225808)
('51563', 6.273156522225807)
('51562', 6.27314265400633)
('51537', 6.273142654006328)
('51538', 6.273119168850872)
('51549', 6.2731132333389565)
('54905', 6.2730745534006624)
('51539', 6.273073875600742)
('51574', 6.273046131994152)
('51526', 6.273039581773835)
('51573', 6.2730395817738325)
('51527', 6.273025713554356)
('51572', 6.273025713554355)
('51528', 6.2730022283989)
('56405', 6.273000423839343)
('51529', 6.27295693514877)
('56325', 6.272917406362551)
('56352', 6.272909034834489)
('56351', 6.2728855496790334)
('51745', 6.272858225549732)
('56350', 6.2728402564289025)
('51735', 6.272832329221842)
('51584', 6.27282989298819)
('51583', 6.272823342767869)
('56315', 6.2728120136714125)
('51582', 6.272809474548392)
('56543', 6.27278572875835)
('56534', 6.2727857287583495)
('51754', 6.2727807090637135)
('51753', 6.272774158843393)
('56542', 6.272771860538871)
('51725', 6.272768662151978)
('51752', 6.272760290623916)
('56541', 6.272748375383415)
('56540', 6.272703082133285)
('56145', 6.272682406125977)
('56524', 6.272668788306375)
('56532', 6.272662238086055)
('56523', 6.272662238086054)
('56135', 6.272656509798086)
('56305', 6.2726497092155205)
('56531', 6.272638752930599)
('56154', 6.2726048896399575)
('56153', 6.272598339419637)
('56530', 6.272593459680469)
('56125', 6.272592842728219)
('56152', 6.272584471200157)
('56514', 6.272452549300412)
('56513', 6.272445999080092)
('56521', 6.272432130860613)
('56512', 6.272432130860612)
('51594', 6.272393233338956)
('56520', 6.272386837610482)
('51593', 6.2723866831186355)
('53925', 6.272375653217644)
('51592', 6.272372814899159)
('53952', 6.272367281689582)
('53951', 6.272343796534126)
('54235', 6.27231701157693)
('53950', 6.272298503283999)
('53915', 6.272270260526505)
('54253', 6.272258841198482)
('56251', 6.272184834194406)
('56250', 6.272139540944276)
('56215', 6.272111298186785)
('53905', 6.272107956070616)
('51345', 6.272059272051378)
('56504', 6.272015889651178)
('56503', 6.272009339430857)
('56502', 6.271995471211378)
('51354', 6.271981755565358)
('56510', 6.271971986055924)
('56501', 6.271971986055923)
('56205', 6.271948993730893)
('51845', 6.27181254103718)
('51835', 6.27178664470929)
('54325', 6.271744628404606)
('54352', 6.271736256876546)
('51854', 6.271735024551162)
('51853', 6.271728474330841)
('51825', 6.271722977639426)
('51852', 6.271714606111364)
('54351', 6.27171277172109)
('54350', 6.271667478470965)
('54315', 6.271639235713468)
('51245', 6.271578367371908)
('52651', 6.271566510033512)
('51235', 6.271552471044017)
('52650', 6.271521216783384)
('51254', 6.271500850885888)
('51253', 6.271494300665568)
('52615', 6.271492974025891)
('54523', 6.2714894601281115)
('54532', 6.2714894601281115)
('54135', 6.271483731840141)
('54305', 6.271476931257582)
('54531', 6.271465974972656)
('54153', 6.271425561461692)
('54530', 6.271420681722529)
('54125', 6.2714200647702745)
('54152', 6.271411693242213)
('51435', 6.271394469565382)
('56045', 6.2713593191455415)
('51453', 6.271336299186933)
('56035', 6.2713334228176505)
('51425', 6.271330802495517)
('52605', 6.271330669570001)
('51452', 6.271322430967453)
('56054', 6.271281802659522)
('56053', 6.271275252439201)
('54513', 6.271273221122148)
('56025', 6.271269755747785)
('52561', 6.271263522793438)
('56052', 6.271261384219722)
('52165', 6.271260705340318)
('54512', 6.271259352902669)
('54521', 6.271259352902669)
('56051', 6.271237899064267)
('52560', 6.271218229543309)
('55436', 6.271216990605039)
('55463', 6.271216990605039)
('54520', 6.271214059652544)
('52156', 6.2712129559488075)
('55437', 6.271203122385561)
('55462', 6.271203122385559)
('52157', 6.271199087729328)
('55438', 6.271179637230105)
('55461', 6.271179637230103)
('52158', 6.271175602573872)
('52175', 6.271164929585156)
('56015', 6.271164363056647)
('52571', 6.271146582341464)
('55439', 6.271134343979975)
('55460', 6.271134343979974)
('52159', 6.271130309323742)
('52570', 6.271101289091334)
('55426', 6.2711000501530645)
('55473', 6.2711000501530645)
('55427', 6.271086181933586)
('55472', 6.271086181933585)
('55428', 6.27106269677813)
('55471', 6.271062696778129)
('52185', 6.271024433223939)
('55470', 6.271017403528001)
('55429', 6.271017403528)
('54251', 6.2710120562364615)
('51325', 6.270980087871695)
('51352', 6.270971716343633)
('52516', 6.270967696710436)
('54250', 6.270966762986337)
('56150', 6.270962960986981)
('52517', 6.270953828490956)
('55346', 6.270950512543325)
('54215', 6.27093852022884)
('55347', 6.2709366443238475)
('52518', 6.2709303433355)
('52581', 6.2709303433355)
('55643', 6.270917705025432)
('55364', 6.270917705025431)
('55634', 6.270917705025431)
('55348', 6.2709131591683915)
('55642', 6.270903836805952)
('52580', 6.270885050085371)
('52519', 6.27088505008537)
('55483', 6.270883811147102)
('55416', 6.270883811147101)
('52751', 6.270881159411024)
('55641', 6.270880351650496)
('55417', 6.270869942927623)
('55482', 6.2708699429276225)
('55349', 6.2708678659182615)
('51534', 6.270848410267491)
('51543', 6.270848410267491)
('55418', 6.270846457772167)
('55481', 6.2708464577721665)
('54503', 6.27083656147292)
('52750', 6.270835866160896)
('55640', 6.270835058400366)
('51542', 6.270834542048013)
('54502', 6.27082269325344)
('52195', 6.27082185790534)
('52715', 6.270807623403403)
('55480', 6.270801164522038)
('55419', 6.270801164522037)
('55374', 6.2708007645734565)
('55624', 6.2708007645734565)
('54501', 6.270799208097985)
('54510', 6.270799208097985)
('55632', 6.2707942143531366)
('55623', 6.270794214353136)
('54205', 6.270776215772954)
('56105', 6.270772413773598)
('55631', 6.270770729197681)
('51524', 6.2707314698155185)
('55630', 6.270725435947551)
('51523', 6.270724919595197)
('51532', 6.270724919595197)
('52705', 6.270645318947514)
('55384', 6.270584525567494)
('55614', 6.270584525567493)
('55613', 6.270577975347173)
('55612', 6.270564107127694)
('55621', 6.270564107127694)
('52506', 6.270531037061203)
('55620', 6.2705188138775645)
('52507', 6.270517168841724)
('52508', 6.270493683686268)
('52591', 6.270493683686267)
('52509', 6.270448390436138)
('52590', 6.270448390436138)
('55406', 6.270447151497868)
('55493', 6.270447151497868)
('55407', 6.270433283278392)
('55492', 6.270433283278389)
('55362', 6.270423653004618)
('55408', 6.270409798122936)
('55491', 6.270409798122933)
('55361', 6.270400167849162)
('55409', 6.270364504872806)
('55490', 6.270364504872805)
('54634', 6.270356918422839)
('55360', 6.2703548745990325)
('55326', 6.270320580772123)
('54643', 6.270309169031326)
('55327', 6.270306712552644)
('55372', 6.270306712552643)
('54642', 6.2702953008118465)
('55328', 6.270283227397188)
('55371', 6.270283227397187)
('52451', 6.2702796583808205)
('54641', 6.270271815656391)
('51945', 6.27026575606013)
('54624', 6.2702611426676755)
('51935', 6.27023985973224)
('55370', 6.270237934147059)
('55329', 6.270237934147058)
('52450', 6.270234365130694)
('54640', 6.270226522406261)
('52415', 6.2702061223732)
('51954', 6.270188239574111)
('51953', 6.27018168935379)
('51925', 6.270176192662375)
('51952', 6.270167821134313)
('52065', 6.27016478124511)
('54035', 6.270160644859712)
('55394', 6.27014786591826)
('55604', 6.27014786591826)
('55603', 6.2701413156979395)
('55602', 6.27012744747846)
('54614', 6.2701206463064585)
('52056', 6.270117031853597)
('55316', 6.270104341766159)
('55610', 6.270103962323005)
('55601', 6.270103962323004)
('52057', 6.270103163634118)
('54053', 6.270102474481265)
('54025', 6.270096977789845)
('55317', 6.270090473546682)
('55382', 6.270090473546681)
('54052', 6.270088606261785)
('52058', 6.270079678478662)
('54734', 6.270078614744363)
('52075', 6.2700690054899475)
('55318', 6.270066988391226)
('55381', 6.270066988391225)
('54051', 6.27006512110633)
('52405', 6.270043817917311)
('52059', 6.270034385228532)
('54743', 6.270030865352851)
('55380', 6.2700216951410965)
('55319', 6.270021695141096)
('54742', 6.2700169971333715)
('54741', 6.2699935119779155)
('54015', 6.26999158509871)
('54724', 6.2699828389892)
('54740', 6.269948218727788)
('52351', 6.269928943756996)
('52085', 6.26992850912873)
('54604', 6.269918070987859)
('52350', 6.269883650506868)
('54364', 6.2698574521293144)
('52315', 6.269855407749376)
('54714', 6.269842342627983)
('52851', 6.269835474898472)
('54346', 6.269799281750863)
('54374', 6.269793785059446)
('52541', 6.2697917694613805)
('54150', 6.269790183029046)
('52850', 6.269790181648344)
('54347', 6.269785413531383)
('55246', 6.269765722426746)
('52815', 6.269761938890851)
('54348', 6.269761928375927)
('55247', 6.269751854207267)
('52540', 6.269746476211252)
('55743', 6.269732914908852)
('55264', 6.269732914908851)
('55734', 6.269732914908851)
('55248', 6.269728369051811)
('55236', 6.26972636468853)
('55263', 6.26972636468853)
('52095', 6.269725933810131)
('52145', 6.269725800203942)
('55742', 6.269719046689373)
('54349', 6.269716635125797)
('55237', 6.269712496469053)
('52135', 6.26969990387605)
('55741', 6.269695561533917)
('52305', 6.269693103293485)
('55238', 6.269689011313597)
('54384', 6.269688392368308)
('55249', 6.269683075801681)
('52531', 6.269682147008562)
('55306', 6.269667682116927)
('55307', 6.26965381389745)
('55392', 6.269653813897447)
('55740', 6.269650268283788)
('52154', 6.269648283717922)
('55239', 6.269643718063467)
('52153', 6.2696417334976005)
('54704', 6.2696397673093855)
('52530', 6.269636853758436)
('55308', 6.269630328741994)
('55391', 6.269630328741991)
('55274', 6.269615974456877)
('55724', 6.269615974456877)
('55732', 6.269609424236557)
('55273', 6.269609424236556)
('55723', 6.269609424236556)
('54105', 6.269599635815663)
('52805', 6.269599634434961)
('55731', 6.269585939081101)
('55309', 6.269585035491864)
('55390', 6.269585035491863)
('55730', 6.269540645830972)
('54394', 6.269526087912417)
('53765', 6.269525021980667)
('54436', 6.269496294510791)
('54463', 6.26949629451079)
('52514', 6.269495943378376)
('52513', 6.269489393158055)
('54437', 6.269482426291312)
('54462', 6.269482426291311)
('53756', 6.269477272589155)
('54438', 6.269458941135856)
('54461', 6.269458941135855)
('54834', 6.269456123682736)
('54439', 6.269413647885726)
('54460', 6.269413647885726)
('54843', 6.269408374291224)
('55284', 6.2693997354509134)
('55714', 6.2693997354509134)
('54842', 6.269394506071745)
('55283', 6.2693931852305935)
('55713', 6.2693931852305935)
('54426', 6.269379354058817)
('54473', 6.269379354058816)
('55712', 6.269379317011114)
('55721', 6.269379317011114)
('54841', 6.269371020916289)
('54427', 6.269365485839337)
('54472', 6.269365485839336)
('54824', 6.269360347927575)
('54428', 6.269342000683881)
('54471', 6.2693420006838805)
('55720', 6.269334023760985)
('54840', 6.269325727666161)
('54470', 6.269296707433754)
('54429', 6.269296707433751)
('53657', 6.269223115091464)
('54814', 6.269219851566356)
('53658', 6.269199629936008)
('53675', 6.269188956947292)
('54264', 6.269172101506826)
('54416', 6.269163115052853)
('54483', 6.269163115052852)
('53659', 6.269154336685878)
('54417', 6.269149246833374)
('54482', 6.269149246833373)
('53567', 6.269130923932695)
('53576', 6.269130923932695)
('54418', 6.269125761677918)
('54481', 6.269125761677917)
('54246', 6.269113931128377)
('54274', 6.269108434436959)
('53568', 6.269107438777239)
('54247', 6.269100062908897)
('54480', 6.2690804684277905)
('54419', 6.269080468427788)
('54248', 6.269076577753441)
('53569', 6.269062145527109)
('52504', 6.269059283729146)
('52503', 6.269052733508825)
('53685', 6.269048460586074)
('54249', 6.269031284503311)
('54804', 6.269017276247759)
('54363', 6.26901461365926)
('54284', 6.26900304174582)
('54373', 6.268981399332211)
('55704', 6.268963075801681)
('55294', 6.26896307580168)
('55703', 6.268956525581361)
('55293', 6.26895652558136)
('55702', 6.268942657361881)
('55710', 6.2689191722064255)
('55701', 6.268919172206425)
('53586', 6.268914684926733)
('54383', 6.268908115326368)
('54633', 6.268904861391882)
('53578', 6.268900816707253)
('53587', 6.268900816707253)
('53579', 6.268855523457123)
('54336', 6.268848234248406)
('53695', 6.268845885267475)
('54294', 6.268840737289929)
('54337', 6.268834366028925)
('54338', 6.2688108808734695)
('54393', 6.268780914540554)
('54339', 6.2687655876233395)
('54622', 6.268752310977612)
('54406', 6.26872645540362)
('54493', 6.268726455403619)
('54407', 6.268712587184143)
('54492', 6.268712587184139)
('54408', 6.268689102028687)
('54491', 6.2686891020286835)
('55261', 6.268678822474123)
('54409', 6.268643808778557)
('54490', 6.268643808778557)
('55260', 6.268633529223994)
('55271', 6.268561882022149)
('52765', 6.268544321700097)
('55270', 6.2685165887720204)
('52756', 6.268496572308585)
('54611', 6.268493974267597)
('53596', 6.268478025277499)
('53597', 6.26846415705802)
('53589', 6.268440671902564)
('53598', 6.268440671902564)
('57345', 6.26841067165058)
('52045', 6.268402713223508)
('55216', 6.268382996391121)
('52035', 6.268376816895617)
('55217', 6.268369128171642)
('54934', 6.268360199587527)
('55218', 6.268345643016186)
('55281', 6.268345643016185)
('57354', 6.2683331551645605)
('52054', 6.268325196737488)
('52053', 6.268318646517168)
('54943', 6.2683124501960155)
('55280', 6.268300349766057)
('55219', 6.268300349766056)
('54942', 6.268298581976536)
('52951', 6.268288689921421)
('54941', 6.26827509682108)
('54924', 6.268264423832366)
('52950', 6.268243396671292)
('52657', 6.268242414810894)
('53865', 6.268237606801986)
('54940', 6.268229803570953)
('52658', 6.268218929655438)
('52915', 6.2682151539138)
('52675', 6.268208256666721)
('55423', 6.268192934097007)
('55432', 6.268192934097007)
('53856', 6.268189857410474)
('53857', 6.268175989190994)
